"Time","my_snoring.mean"
2021-12-04 00:53:50,0.0648
2021-12-04 00:53:55,0.0660
2021-12-04 00:54:00,0.0668
2021-12-04 00:54:05,0.0643
2021-12-04 00:54:10,0.0657
2021-12-04 00:54:15,0.0643
2021-12-04 00:54:20,0.0656
2021-12-04 00:54:25,0.0647
2021-12-04 00:54:30,0.0657
2021-12-04 00:54:35,0.0649
2021-12-04 00:54:40,0.0655
2021-12-04 00:54:45,0.0649
2021-12-04 00:54:50,0.0662
2021-12-04 00:54:55,0.0854
2021-12-04 00:55:00,0.873
2021-12-04 00:55:05,0.239
2021-12-04 00:55:10,0.0663
2021-12-04 00:55:15,0.0649
2021-12-04 00:55:20,0.0652
2021-12-04 00:55:25,0.0652
2021-12-04 00:55:30,0.0659
2021-12-04 00:55:35,0.0657
2021-12-04 00:55:40,0.0646
2021-12-04 00:55:45,0.0656
2021-12-04 00:55:50,0.0648
2021-12-04 00:55:55,0.0650
2021-12-04 00:56:00,0.0650
2021-12-04 00:56:05,0.0658
2021-12-04 00:56:10,0.0656
2021-12-04 00:56:15,0.0656
2021-12-04 00:56:20,0.0655
2021-12-04 00:56:25,0.0646
2021-12-04 00:56:30,0.0648
2021-12-04 00:56:35,0.0650
2021-12-04 00:56:40,0.0653
2021-12-04 00:56:45,0.0657
2021-12-04 00:56:50,0.0655
2021-12-04 00:56:55,0.0653
2021-12-04 00:57:00,0.0660
2021-12-04 00:57:05,0.0651
2021-12-04 00:57:10,0.0652
2021-12-04 00:57:15,0.0656
2021-12-04 00:57:20,0.0653
2021-12-04 00:57:25,0.0658
2021-12-04 00:57:30,0.0659
2021-12-04 00:57:35,0.0653
2021-12-04 00:57:40,0.0649
2021-12-04 00:57:45,0.0651
2021-12-04 00:57:50,0.0658
2021-12-04 00:57:55,0.0656
2021-12-04 00:58:00,0.0658
2021-12-04 00:58:05,0.0658
2021-12-04 00:58:10,0.0657
2021-12-04 00:58:15,0.0652
2021-12-04 00:58:20,0.0657
2021-12-04 00:58:25,0.0655
2021-12-04 00:58:30,0.0659
2021-12-04 00:58:35,0.0656
2021-12-04 00:58:40,0.0658
2021-12-04 00:58:45,0.0658
2021-12-04 00:58:50,0.0657
2021-12-04 00:58:55,0.0659
2021-12-04 00:59:00,0.0653
2021-12-04 00:59:05,0.0656
2021-12-04 00:59:10,0.0658
2021-12-04 00:59:15,0.0658
2021-12-04 00:59:20,0.0661
2021-12-04 00:59:25,0.0655
2021-12-04 00:59:30,0.0654
2021-12-04 00:59:35,0.0655
2021-12-04 00:59:40,0.0656
2021-12-04 00:59:45,0.0646
2021-12-04 00:59:50,0.0658
2021-12-04 00:59:55,0.0654
2021-12-04 01:00:00,0.0651
2021-12-04 01:00:05,0.0649
2021-12-04 01:00:10,0.0656
2021-12-04 01:00:15,0.0651
2021-12-04 01:00:20,0.0652
2021-12-04 01:00:25,0.0655
2021-12-04 01:00:30,0.0656
2021-12-04 01:00:35,0.0658
2021-12-04 01:00:40,0.0658
2021-12-04 01:00:45,0.0655
2021-12-04 01:00:50,0.0657
2021-12-04 01:00:55,0.0650
2021-12-04 01:01:00,0.0652
2021-12-04 01:01:05,0.0658
2021-12-04 01:01:10,0.0654
2021-12-04 01:01:15,0.0651
2021-12-04 01:01:20,0.0652
2021-12-04 01:01:25,0.0651
2021-12-04 01:01:30,0.0654
2021-12-04 01:01:35,0.0659
2021-12-04 01:01:40,0.0663
2021-12-04 01:01:45,0.0656
2021-12-04 01:01:50,0.0651
2021-12-04 01:01:55,0.0617
2021-12-04 01:02:00,0.0813
2021-12-04 01:02:05,0.0646
2021-12-04 01:02:10,0.0659
2021-12-04 01:02:15,0.0657
2021-12-04 01:02:20,0.0658
2021-12-04 01:02:25,0.0651
2021-12-04 01:02:30,0.0653
2021-12-04 01:02:35,0.0656
2021-12-04 01:02:40,0.0658
2021-12-04 01:02:45,0.0657
2021-12-04 01:02:50,0.0654
2021-12-04 01:02:55,0.0648
2021-12-04 01:03:00,0.105
2021-12-04 01:03:05,0.0662
2021-12-04 01:03:10,0.0657
2021-12-04 01:03:15,0.0658
2021-12-04 01:03:20,0.0655
2021-12-04 01:03:25,0.0654
2021-12-04 01:03:30,0.0658
2021-12-04 01:03:35,0.0659
2021-12-04 01:03:40,0.0658
2021-12-04 01:03:45,0.0651
2021-12-04 01:03:50,0.0653
2021-12-04 01:03:55,0.0657
2021-12-04 01:04:00,0.0651
2021-12-04 01:04:05,0.0655
2021-12-04 01:04:10,0.0653
2021-12-04 01:04:15,0.0656
2021-12-04 01:04:20,0.0658
2021-12-04 01:04:25,0.0659
2021-12-04 01:04:30,0.0654
2021-12-04 01:04:35,0.0654
2021-12-04 01:04:40,0.0658
2021-12-04 01:04:45,0.0656
2021-12-04 01:04:50,0.0662
2021-12-04 01:04:55,0.0661
2021-12-04 01:05:00,0.0659
2021-12-04 01:05:05,0.0655
2021-12-04 01:05:10,0.0650
2021-12-04 01:05:15,0.0650
2021-12-04 01:05:20,0.0656
2021-12-04 01:05:25,0.0659
2021-12-04 01:05:30,0.0655
2021-12-04 01:05:35,0.0656
2021-12-04 01:05:40,0.0655
2021-12-04 01:05:45,0.0659
2021-12-04 01:05:50,0.0659
2021-12-04 01:05:55,0.0652
2021-12-04 01:06:00,0.0652
2021-12-04 01:06:05,0.0659
2021-12-04 01:06:10,0.0657
2021-12-04 01:06:15,0.0651
2021-12-04 01:06:20,0.0653
2021-12-04 01:06:25,0.0657
2021-12-04 01:06:30,0.0659
2021-12-04 01:06:35,0.0655
2021-12-04 01:06:40,0.0657
2021-12-04 01:06:45,0.0657
2021-12-04 01:06:50,0.0660
2021-12-04 01:06:55,0.0653
2021-12-04 01:07:00,0.0656
2021-12-04 01:07:05,0.0662
2021-12-04 01:07:10,0.0655
2021-12-04 01:07:15,0.0654
2021-12-04 01:07:20,0.0736
2021-12-04 01:07:25,0.0642
2021-12-04 01:07:30,0.0646
2021-12-04 01:07:35,0.0655
2021-12-04 01:07:40,0.0651
2021-12-04 01:07:45,0.0668
2021-12-04 01:07:50,0.0650
2021-12-04 01:07:55,0.0649
2021-12-04 01:08:00,0.0633
2021-12-04 01:08:05,0.0637
2021-12-04 01:08:10,0.0642
2021-12-04 01:08:15,0.0643
2021-12-04 01:08:20,0.0646
2021-12-04 01:08:25,0.0651
2021-12-04 01:08:30,0.0654
2021-12-04 01:08:35,0.0649
2021-12-04 01:08:40,0.0649
2021-12-04 01:08:45,0.0654
2021-12-04 01:08:50,0.0651
2021-12-04 01:08:55,0.0654
2021-12-04 01:09:00,0.0651
2021-12-04 01:09:05,0.0651
2021-12-04 01:09:10,0.0654
2021-12-04 01:09:15,0.0646
2021-12-04 01:09:20,0.0655
2021-12-04 01:09:25,0.0654
2021-12-04 01:09:30,0.0652
2021-12-04 01:09:35,0.0650
2021-12-04 01:09:40,0.0651
2021-12-04 01:09:45,0.0684
2021-12-04 01:09:50,0.0658
2021-12-04 01:09:55,0.0650
2021-12-04 01:10:00,0.0647
2021-12-04 01:10:05,0.0653
2021-12-04 01:10:10,0.0648
2021-12-04 01:10:15,0.0655
2021-12-04 01:10:20,0.0655
2021-12-04 01:10:25,0.0651
2021-12-04 01:10:30,0.0657
2021-12-04 01:10:35,0.0663
2021-12-04 01:10:40,0.0650
2021-12-04 01:10:45,0.0683
2021-12-04 01:10:50,0.0768
2021-12-04 01:10:55,0.0654
2021-12-04 01:11:00,0.0654
2021-12-04 01:11:05,0.0659
2021-12-04 01:11:10,0.0656
2021-12-04 01:11:15,0.0660
2021-12-04 01:11:20,0.0657
2021-12-04 01:11:25,0.0674
2021-12-04 01:11:30,0.0654
2021-12-04 01:11:35,0.0655
2021-12-04 01:11:40,0.0653
2021-12-04 01:11:45,0.0652
2021-12-04 01:11:50,0.0652
2021-12-04 01:11:55,0.0655
2021-12-04 01:12:00,0.0639
2021-12-04 01:12:05,0.0644
2021-12-04 01:12:10,0.0635
2021-12-04 01:12:15,0.0640
2021-12-04 01:12:20,0.0640
2021-12-04 01:12:25,0.0645
2021-12-04 01:12:30,0.0651
2021-12-04 01:12:35,0.0641
2021-12-04 01:12:40,0.0662
2021-12-04 01:12:45,0.0651
2021-12-04 01:12:50,0.0665
2021-12-04 01:12:55,0.0640
2021-12-04 01:13:00,0.101
2021-12-04 01:13:05,0.0678
2021-12-04 01:13:10,0.0652
2021-12-04 01:13:15,0.0678
2021-12-04 01:13:20,0.0637
2021-12-04 01:13:25,0.0651
2021-12-04 01:13:30,0.0648
2021-12-04 01:13:35,0.0650
2021-12-04 01:13:40,0.0647
2021-12-04 01:13:45,0.0656
2021-12-04 01:13:50,0.0651
2021-12-04 01:13:55,0.0648
2021-12-04 01:14:00,0.0657
2021-12-04 01:14:05,0.0649
2021-12-04 01:14:10,0.0644
2021-12-04 01:14:15,0.0633
2021-12-04 01:14:20,0.0666
2021-12-04 01:14:25,0.0656
2021-12-04 01:14:30,0.0664
2021-12-04 01:14:35,0.0648
2021-12-04 01:14:40,0.0658
2021-12-04 01:14:45,0.0667
2021-12-04 01:14:50,0.0658
2021-12-04 01:14:55,0.0654
2021-12-04 01:15:00,0.0660
2021-12-04 01:15:05,0.0653
2021-12-04 01:15:10,0.0652
2021-12-04 01:15:15,0.0749
2021-12-04 01:15:20,0.0661
2021-12-04 01:15:25,0.0645
2021-12-04 01:15:30,0.0664
2021-12-04 01:15:35,0.0661
2021-12-04 01:15:40,0.0682
2021-12-04 01:15:45,0.0652
2021-12-04 01:15:50,0.0646
2021-12-04 01:15:55,0.0664
2021-12-04 01:16:00,0.0653
2021-12-04 01:16:05,0.0654
2021-12-04 01:16:10,0.0647
2021-12-04 01:16:15,0.0661
2021-12-04 01:16:20,0.0642
2021-12-04 01:16:25,0.0663
2021-12-04 01:16:30,0.0654
2021-12-04 01:16:35,0.0653
2021-12-04 01:16:40,0.0652
2021-12-04 01:16:45,0.0656
2021-12-04 01:16:50,0.0639
2021-12-04 01:16:55,0.0689
2021-12-04 01:17:00,0.0661
2021-12-04 01:17:05,0.0663
2021-12-04 01:17:10,0.0664
2021-12-04 01:17:15,0.0698
2021-12-04 01:17:20,0.0727
2021-12-04 01:17:25,0.0654
2021-12-04 01:17:30,0.0888
2021-12-04 01:17:35,0.0777
2021-12-04 01:17:40,0.0685
2021-12-04 01:17:45,0.0677
2021-12-04 01:17:50,0.0663
2021-12-04 01:17:55,0.0657
2021-12-04 01:18:00,0.0657
2021-12-04 01:18:05,0.0655
2021-12-04 01:18:10,0.0663
2021-12-04 01:18:15,0.0645
2021-12-04 01:18:20,0.0658
2021-12-04 01:18:25,0.0663
2021-12-04 01:18:30,0.0651
2021-12-04 01:18:35,0.0644
2021-12-04 01:18:40,0.0658
2021-12-04 01:18:45,0.0652
2021-12-04 01:18:50,0.0824
2021-12-04 01:18:55,0.0762
2021-12-04 01:19:00,0.0643
2021-12-04 01:19:05,0.0652
2021-12-04 01:19:10,0.0661
2021-12-04 01:19:15,0.0659
2021-12-04 01:19:20,0.0670
2021-12-04 01:19:25,0.0672
2021-12-04 01:19:30,0.0693
2021-12-04 01:19:35,0.0681
2021-12-04 01:19:40,0.0699
2021-12-04 01:19:45,0.0671
2021-12-04 01:19:50,0.0662
2021-12-04 01:19:55,0.0663
2021-12-04 01:20:00,0.0678
2021-12-04 01:20:05,0.0751
2021-12-04 01:20:10,0.0659
2021-12-04 01:20:15,0.0654
2021-12-04 01:20:20,0.0684
2021-12-04 01:20:25,0.0658
2021-12-04 01:20:30,0.0636
2021-12-04 01:20:35,0.0655
2021-12-04 01:20:40,0.0655
2021-12-04 01:20:45,0.0651
2021-12-04 01:20:50,0.0661
2021-12-04 01:20:55,0.0649
2021-12-04 01:21:00,0.0654
2021-12-04 01:21:05,0.0656
2021-12-04 01:21:10,0.0666
2021-12-04 01:21:15,0.0857
2021-12-04 01:21:20,0.0734
2021-12-04 01:21:25,0.0840
2021-12-04 01:21:30,0.0667
2021-12-04 01:21:35,0.0714
2021-12-04 01:21:40,0.110
2021-12-04 01:21:45,0.0712
2021-12-04 01:21:50,0.0948
2021-12-04 01:21:55,0.0720
2021-12-04 01:22:00,0.0679
2021-12-04 01:22:05,0.0834
2021-12-04 01:22:10,0.0710
2021-12-04 01:22:15,0.0708
2021-12-04 01:22:20,0.106
2021-12-04 01:22:25,0.0660
2021-12-04 01:22:30,0.0748
2021-12-04 01:22:35,0.0660
2021-12-04 01:22:40,0.0658
2021-12-04 01:22:45,0.0655
2021-12-04 01:22:50,0.0652
2021-12-04 01:22:55,0.119
2021-12-04 01:23:00,0.0688
2021-12-04 01:23:05,0.0659
2021-12-04 01:23:10,0.0658
2021-12-04 01:23:15,0.0669
2021-12-04 01:23:20,0.0658
2021-12-04 01:23:25,0.0818
2021-12-04 01:23:30,0.0686
2021-12-04 01:23:35,0.0661
2021-12-04 01:23:40,0.0655
2021-12-04 01:23:45,0.0648
2021-12-04 01:23:50,0.0660
2021-12-04 01:23:55,0.0655
2021-12-04 01:24:00,0.0649
2021-12-04 01:24:05,0.0658
2021-12-04 01:24:10,0.0658
2021-12-04 01:24:15,0.0657
2021-12-04 01:24:20,0.0652
2021-12-04 01:24:25,0.0656
2021-12-04 01:24:30,0.0659
2021-12-04 01:24:35,0.0661
2021-12-04 01:24:40,0.0660
2021-12-04 01:24:45,0.0659
2021-12-04 01:24:50,0.145
2021-12-04 01:24:55,0.0817
2021-12-04 01:25:00,0.119
2021-12-04 01:25:05,0.107
2021-12-04 01:25:10,0.0661
2021-12-04 01:25:15,0.0656
2021-12-04 01:25:20,0.0665
2021-12-04 01:25:25,0.0697
2021-12-04 01:25:30,0.0652
2021-12-04 01:25:35,0.0652
2021-12-04 01:25:40,0.0663
2021-12-04 01:25:45,0.135
2021-12-04 01:25:50,0.0694
2021-12-04 01:25:55,0.0656
2021-12-04 01:26:00,0.0767
2021-12-04 01:26:05,0.0667
2021-12-04 01:26:10,0.0883
2021-12-04 01:26:15,0.0803
2021-12-04 01:26:20,0.0685
2021-12-04 01:26:25,0.0987
2021-12-04 01:26:30,0.0651
2021-12-04 01:26:35,0.107
2021-12-04 01:26:40,0.0807
2021-12-04 01:26:45,0.0692
2021-12-04 01:26:50,0.0976
2021-12-04 01:26:55,0.0986
2021-12-04 01:27:00,0.0926
2021-12-04 01:27:05,0.104
2021-12-04 01:27:10,0.0657
2021-12-04 01:27:15,0.0887
2021-12-04 01:27:20,0.0828
2021-12-04 01:27:25,0.106
2021-12-04 01:27:30,0.0717
2021-12-04 01:27:35,0.0974
2021-12-04 01:27:40,0.0658
2021-12-04 01:27:45,0.0645
2021-12-04 01:27:50,0.0840
2021-12-04 01:27:55,0.0755
2021-12-04 01:28:00,0.0654
2021-12-04 01:28:05,0.0655
2021-12-04 01:28:10,0.0654
2021-12-04 01:28:15,0.0650
2021-12-04 01:28:20,0.0660
2021-12-04 01:28:25,0.0658
2021-12-04 01:28:30,0.101
2021-12-04 01:28:35,0.0667
2021-12-04 01:28:40,0.0657
2021-12-04 01:28:45,0.0829
2021-12-04 01:28:50,0.0950
2021-12-04 01:28:55,0.0840
2021-12-04 01:29:00,0.0658
2021-12-04 01:29:05,0.0661
2021-12-04 01:29:10,0.0838
2021-12-04 01:29:15,0.0688
2021-12-04 01:29:20,0.0759
2021-12-04 01:29:25,0.0904
2021-12-04 01:29:30,0.111
2021-12-04 01:29:35,0.0660
2021-12-04 01:29:40,0.0658
2021-12-04 01:29:45,0.0657
2021-12-04 01:29:50,0.0652
2021-12-04 01:29:55,0.0652
2021-12-04 01:30:00,0.0659
2021-12-04 01:30:05,0.0660
2021-12-04 01:30:10,0.0659
2021-12-04 01:30:15,0.0653
2021-12-04 01:30:20,0.0661
2021-12-04 01:30:25,0.0660
2021-12-04 01:30:30,0.0715
2021-12-04 01:30:35,0.0698
2021-12-04 01:30:40,0.0656
2021-12-04 01:30:45,0.0753
2021-12-04 01:30:50,0.0758
2021-12-04 01:30:55,0.0777
2021-12-04 01:31:00,0.0663
2021-12-04 01:31:05,0.0657
2021-12-04 01:31:10,0.0708
2021-12-04 01:31:15,0.0814
2021-12-04 01:31:20,0.0830
2021-12-04 01:31:25,0.0701
2021-12-04 01:31:30,0.119
2021-12-04 01:31:35,0.0672
2021-12-04 01:31:40,0.141
2021-12-04 01:31:45,0.0994
2021-12-04 01:31:50,0.0683
2021-12-04 01:31:55,0.0800
2021-12-04 01:32:00,0.0692
2021-12-04 01:32:05,0.0689
2021-12-04 01:32:10,0.155
2021-12-04 01:32:15,0.0676
2021-12-04 01:32:20,0.189
2021-12-04 01:32:25,0.0766
2021-12-04 01:32:30,0.153
2021-12-04 01:32:35,0.122
2021-12-04 01:32:40,0.0658
2021-12-04 01:32:45,0.0657
2021-12-04 01:32:50,0.0648
2021-12-04 01:32:55,0.0669
2021-12-04 01:33:00,0.104
2021-12-04 01:33:05,0.0642
2021-12-04 01:33:10,0.0649
2021-12-04 01:33:15,0.117
2021-12-04 01:33:20,0.0765
2021-12-04 01:33:25,0.102
2021-12-04 01:33:30,0.139
2021-12-04 01:33:35,0.0734
2021-12-04 01:33:40,0.0693
2021-12-04 01:33:45,0.0733
2021-12-04 01:33:50,0.0694
2021-12-04 01:33:55,0.138
2021-12-04 01:34:00,0.0648
2021-12-04 01:34:05,0.0659
2021-12-04 01:34:10,0.0648
2021-12-04 01:34:15,0.0648
2021-12-04 01:34:20,0.0644
2021-12-04 01:34:25,0.0652
2021-12-04 01:34:30,0.0647
2021-12-04 01:34:35,0.0650
2021-12-04 01:34:40,0.136
2021-12-04 01:34:45,0.0759
2021-12-04 01:34:50,0.0659
2021-12-04 01:34:55,0.0641
2021-12-04 01:35:00,0.133
2021-12-04 01:35:05,0.0640
2021-12-04 01:35:10,0.0649
2021-12-04 01:35:15,0.0650
2021-12-04 01:35:20,0.0662
2021-12-04 01:35:25,0.0917
2021-12-04 01:35:30,0.0679
2021-12-04 01:35:35,0.0656
2021-12-04 01:35:40,0.0654
2021-12-04 01:35:45,0.0628
2021-12-04 01:35:50,0.0658
2021-12-04 01:35:55,0.0658
2021-12-04 01:36:00,0.0655
2021-12-04 01:36:05,0.0650
2021-12-04 01:36:10,0.0651
2021-12-04 01:36:15,0.0652
2021-12-04 01:36:20,0.0646
2021-12-04 01:36:25,0.0655
2021-12-04 01:36:30,0.0692
2021-12-04 01:36:35,0.211
2021-12-04 01:36:40,0.0654
2021-12-04 01:36:45,0.0653
2021-12-04 01:36:50,0.0648
2021-12-04 01:36:55,0.0660
2021-12-04 01:37:00,0.0704
2021-12-04 01:37:05,0.0725
2021-12-04 01:37:10,0.0713
2021-12-04 01:37:15,0.0654
2021-12-04 01:37:20,0.0746
2021-12-04 01:37:25,0.0688
2021-12-04 01:37:30,0.128
2021-12-04 01:37:35,0.0697
2021-12-04 01:37:40,0.0717
2021-12-04 01:37:45,0.0659
2021-12-04 01:37:50,0.0655
2021-12-04 01:37:55,0.0660
2021-12-04 01:38:00,0.0696
2021-12-04 01:38:05,0.0872
2021-12-04 01:38:10,0.0661
2021-12-04 01:38:15,0.0659
2021-12-04 01:38:20,0.0657
2021-12-04 01:38:25,0.0655
2021-12-04 01:38:30,0.0817
2021-12-04 01:38:35,0.0660
2021-12-04 01:38:40,0.0658
2021-12-04 01:38:45,0.0656
2021-12-04 01:38:50,0.0655
2021-12-04 01:38:55,0.0658
2021-12-04 01:39:00,0.0660
2021-12-04 01:39:05,0.0655
2021-12-04 01:39:10,0.0647
2021-12-04 01:39:15,0.0659
2021-12-04 01:39:20,0.0681
2021-12-04 01:39:25,0.0649
2021-12-04 01:39:30,0.0895
2021-12-04 01:39:35,0.0649
2021-12-04 01:39:40,0.0657
2021-12-04 01:39:45,0.0647
2021-12-04 01:39:50,0.0633
2021-12-04 01:39:55,0.0656
2021-12-04 01:40:00,0.0655
2021-12-04 01:40:05,0.0651
2021-12-04 01:40:10,0.0653
2021-12-04 01:40:15,0.0657
2021-12-04 01:40:20,0.0658
2021-12-04 01:40:25,0.0949
2021-12-04 01:40:30,0.0822
2021-12-04 01:40:35,0.0655
2021-12-04 01:40:40,0.0657
2021-12-04 01:40:45,0.0655
2021-12-04 01:40:50,0.0653
2021-12-04 01:40:55,0.0657
2021-12-04 01:41:00,0.0651
2021-12-04 01:41:05,0.0657
2021-12-04 01:41:10,0.0683
2021-12-04 01:41:15,0.0659
2021-12-04 01:41:20,0.0657
2021-12-04 01:41:25,0.0658
2021-12-04 01:41:30,0.0655
2021-12-04 01:41:35,0.0658
2021-12-04 01:41:40,0.0657
2021-12-04 01:41:45,0.0949
2021-12-04 01:41:50,0.0726
2021-12-04 01:41:55,0.135
2021-12-04 01:42:00,0.0963
2021-12-04 01:42:05,0.0789
2021-12-04 01:42:10,0.143
2021-12-04 01:42:15,0.101
2021-12-04 01:42:20,0.0765
2021-12-04 01:42:25,0.0656
2021-12-04 01:42:30,0.0659
2021-12-04 01:42:35,0.0798
2021-12-04 01:42:40,0.118
2021-12-04 01:42:45,0.0784
2021-12-04 01:42:50,0.0653
2021-12-04 01:42:55,0.0654
2021-12-04 01:43:00,0.0650
2021-12-04 01:43:05,0.0649
2021-12-04 01:43:10,0.0655
2021-12-04 01:43:15,0.1000
2021-12-04 01:43:20,0.0656
2021-12-04 01:43:25,0.0657
2021-12-04 01:43:30,0.0649
2021-12-04 01:43:35,0.0654
2021-12-04 01:43:40,0.0674
2021-12-04 01:43:45,0.0655
2021-12-04 01:43:50,0.0658
2021-12-04 01:43:55,0.0656
2021-12-04 01:44:00,0.0656
2021-12-04 01:44:05,0.0656
2021-12-04 01:44:10,0.0652
2021-12-04 01:44:15,0.0655
2021-12-04 01:44:20,0.0643
2021-12-04 01:44:25,0.0657
2021-12-04 01:44:30,0.205
2021-12-04 01:44:35,0.0652
2021-12-04 01:44:40,0.0656
2021-12-04 01:44:45,0.0652
2021-12-04 01:44:50,0.0655
2021-12-04 01:44:55,0.0655
2021-12-04 01:45:00,0.0656
2021-12-04 01:45:05,0.0767
2021-12-04 01:45:10,0.0707
2021-12-04 01:45:15,0.128
2021-12-04 01:45:20,0.0775
2021-12-04 01:45:25,0.0726
2021-12-04 01:45:30,0.0650
2021-12-04 01:45:35,0.0657
2021-12-04 01:45:40,0.0726
2021-12-04 01:45:45,0.0681
2021-12-04 01:45:50,0.116
2021-12-04 01:45:55,0.0693
2021-12-04 01:46:00,0.0681
2021-12-04 01:46:05,0.0650
2021-12-04 01:46:10,0.0656
2021-12-04 01:46:15,0.0660
2021-12-04 01:46:20,0.0643
2021-12-04 01:46:25,0.0661
2021-12-04 01:46:30,0.0731
2021-12-04 01:46:35,0.0718
2021-12-04 01:46:40,0.0651
2021-12-04 01:46:45,0.0697
2021-12-04 01:46:50,0.193
2021-12-04 01:46:55,0.226
2021-12-04 01:47:00,0.0695
2021-12-04 01:47:05,0.0656
2021-12-04 01:47:10,0.0657
2021-12-04 01:47:15,0.0667
2021-12-04 01:47:20,0.0655
2021-12-04 01:47:25,0.0645
2021-12-04 01:47:30,0.0824
2021-12-04 01:47:35,0.0672
2021-12-04 01:47:40,0.0707
2021-12-04 01:47:45,0.0650
2021-12-04 01:47:50,0.0656
2021-12-04 01:47:55,0.0797
2021-12-04 01:48:00,0.0833
2021-12-04 01:48:05,0.0824
2021-12-04 01:48:10,0.0686
2021-12-04 01:48:15,0.106
2021-12-04 01:48:20,0.0818
2021-12-04 01:48:25,0.0659
2021-12-04 01:48:30,0.0659
2021-12-04 01:48:35,0.0654
2021-12-04 01:48:40,0.0727
2021-12-04 01:48:45,0.0658
2021-12-04 01:48:50,0.119
2021-12-04 01:48:55,0.0657
2021-12-04 01:49:00,0.0653
2021-12-04 01:49:05,0.0658
2021-12-04 01:49:10,0.0660
2021-12-04 01:49:15,0.0647
2021-12-04 01:49:20,0.0658
2021-12-04 01:49:25,0.0660
2021-12-04 01:49:30,0.0653
2021-12-04 01:49:35,0.0652
2021-12-04 01:49:40,0.0778
2021-12-04 01:49:45,0.0655
2021-12-04 01:49:50,0.0652
2021-12-04 01:49:55,0.0658
2021-12-04 01:50:00,0.0653
2021-12-04 01:50:05,0.0732
2021-12-04 01:50:10,0.0658
2021-12-04 01:50:15,0.0654
2021-12-04 01:50:20,0.0996
2021-12-04 01:50:25,0.0664
2021-12-04 01:50:30,0.0695
2021-12-04 01:50:35,0.0679
2021-12-04 01:50:40,0.0645
2021-12-04 01:50:45,0.0653
2021-12-04 01:50:50,0.0709
2021-12-04 01:50:55,0.0659
2021-12-04 01:51:00,0.0657
2021-12-04 01:51:05,0.0659
2021-12-04 01:51:10,0.0658
2021-12-04 01:51:15,0.0655
2021-12-04 01:51:20,0.0656
2021-12-04 01:51:25,0.0656
2021-12-04 01:51:30,0.0655
2021-12-04 01:51:35,0.0828
2021-12-04 01:51:40,0.0770
2021-12-04 01:51:45,0.0641
2021-12-04 01:51:50,0.0661
2021-12-04 01:51:55,0.0635
2021-12-04 01:52:00,0.0658
2021-12-04 01:52:05,0.0675
2021-12-04 01:52:10,0.0888
2021-12-04 01:52:15,0.0798
2021-12-04 01:52:20,0.111
2021-12-04 01:52:25,0.0641
2021-12-04 01:52:30,0.0655
2021-12-04 01:52:35,0.0650
2021-12-04 01:52:40,0.0654
2021-12-04 01:52:45,0.194
2021-12-04 01:52:50,0.0704
2021-12-04 01:52:55,0.0682
2021-12-04 01:53:00,0.0658
2021-12-04 01:53:05,0.0659
2021-12-04 01:53:10,0.0659
2021-12-04 01:53:15,0.0655
2021-12-04 01:53:20,0.0652
2021-12-04 01:53:25,0.0958
2021-12-04 01:53:30,0.0845
2021-12-04 01:53:35,0.0673
2021-12-04 01:53:40,0.0780
2021-12-04 01:53:45,0.0678
2021-12-04 01:53:50,0.0667
2021-12-04 01:53:55,0.0660
2021-12-04 01:54:00,0.0657
2021-12-04 01:54:05,0.0653
2021-12-04 01:54:10,0.0699
2021-12-04 01:54:15,0.0651
2021-12-04 01:54:20,0.217
2021-12-04 01:54:25,0.0710
2021-12-04 01:54:30,0.0799
2021-12-04 01:54:35,0.0674
2021-12-04 01:54:40,0.0654
2021-12-04 01:54:45,0.0658
2021-12-04 01:54:50,0.0656
2021-12-04 01:54:55,0.0657
2021-12-04 01:55:00,0.0984
2021-12-04 01:55:05,0.0758
2021-12-04 01:55:10,0.0658
2021-12-04 01:55:15,0.0658
2021-12-04 01:55:20,0.0654
2021-12-04 01:55:25,0.0657
2021-12-04 01:55:30,0.0657
2021-12-04 01:55:35,0.0834
2021-12-04 01:55:40,0.137
2021-12-04 01:55:45,0.0651
2021-12-04 01:55:50,0.0650
2021-12-04 01:55:55,0.0652
2021-12-04 01:56:00,0.0652
2021-12-04 01:56:05,0.0663
2021-12-04 01:56:10,0.0973
2021-12-04 01:56:15,0.0679
2021-12-04 01:56:20,0.196
2021-12-04 01:56:25,0.0775
2021-12-04 01:56:30,0.0798
2021-12-04 01:56:35,0.144
2021-12-04 01:56:40,0.0658
2021-12-04 01:56:45,0.0655
2021-12-04 01:56:50,0.0657
2021-12-04 01:56:55,0.0657
2021-12-04 01:57:00,0.0710
2021-12-04 01:57:05,0.0661
2021-12-04 01:57:10,0.0651
2021-12-04 01:57:15,0.0647
2021-12-04 01:57:20,0.0655
2021-12-04 01:57:25,0.0728
2021-12-04 01:57:30,0.0683
2021-12-04 01:57:35,0.0940
2021-12-04 01:57:40,0.393
2021-12-04 01:57:45,0.110
2021-12-04 01:57:50,0.0643
2021-12-04 01:57:55,0.0736
2021-12-04 01:58:00,0.260
2021-12-04 01:58:05,0.807
2021-12-04 01:58:10,0.164
2021-12-04 01:58:15,0.319
2021-12-04 01:58:20,0.0699
2021-12-04 01:58:25,0.179
2021-12-04 01:58:30,0.696
2021-12-04 01:58:35,0.106
2021-12-04 01:58:40,0.0995
2021-12-04 01:58:45,0.699
